order_id,customers_name,phone,email,city,state,product_name,brand_name,category_name,store_name,staffs_name,order_status,order_date,required_date,shipped_date,quantity,list_price,discount,total,month,cepat_kirim,on_time,discount_group,segmentasi_product
1276,Letty Cobb,No Number,letty.cobb@msn.com,Depew,NY,Trek Fuel EX 5 27.5 Plus,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-11-30,2017-12-03,2017-12-02,1,2299.99,0.05,2184.99,2017-11,2.0,True,Low,premium
1306,Jeanice Frost,No Number,jeanice.frost@hotmail.com,Ossining,NY,Trek Fuel EX 5 27.5 Plus,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-12-20,2017-12-21,2017-12-22,1,2299.99,0.2,1839.99,2017-12,2.0,False,High,premium
1311,Nicolas Carlson,No Number,nicolas.carlson@yahoo.com,Saint Albans,NY,Trek Fuel EX 5 27.5 Plus,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-12-24,2017-12-26,2017-12-27,1,2299.99,0.1,2069.99,2017-12,3.0,False,Medium,premium
1334,Augustina Joyner,No Number,augustina.joyner@aol.com,Mount Vernon,NY,Trek Fuel EX 5 27.5 Plus,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2018-01-07,2018-01-09,2018-01-10,1,2299.99,0.05,2184.99,2018-01,3.0,False,Low,premium
1439,Jerlene Rios,No Number,jerlene.rios@yahoo.com,Plainview,NY,Trek Fuel EX 5 27.5 Plus,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2018-03-15,2018-03-16,2018-03-17,1,2299.99,0.07,2138.99,2018-03,2.0,False,Medium,premium
1488,Olevia Pitts,No Number,olevia.pitts@gmail.com,Redondo Beach,CA,Trek Fuel EX 5 27.5 Plus,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,2018-04-03,2018-04-03,,1,2299.99,0.07,2138.99,2018-04,,False,Medium,premium
645,Consuela Collier,No Number,consuela.collier@msn.com,North Tonawanda,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-01-08,2017-01-11,2017-01-10,2,5299.99,0.07,9857.98,2017-01,2.0,True,Medium,premium
660,Ashlee Pena,No Number,ashlee.pena@aol.com,Whitestone,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-01-18,2017-01-19,2017-01-19,2,5299.99,0.05,10069.98,2017-01,1.0,True,Low,premium
664,Reatha Perez,No Number,reatha.perez@aol.com,Holbrook,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-01-20,2017-01-23,2017-01-22,1,5299.99,0.07,4928.99,2017-01,2.0,True,Medium,premium
708,Shara Pope,No Number,shara.pope@msn.com,Ridgecrest,CA,Trek Remedy 9.8,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-02-10,2017-02-12,2017-02-11,1,5299.99,0.1,4769.99,2017-02,1.0,True,Medium,premium
732,Bernetta Marquez,No Number,bernetta.marquez@hotmail.com,Smithtown,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2017-02-26,2017-02-27,2017-03-01,1,5299.99,0.07,4928.99,2017-02,3.0,False,Medium,premium
779,Blanca Hooper,No Number,blanca.hooper@msn.com,Ozone Park,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-03-15,2017-03-16,2017-03-18,1,5299.99,0.2,4239.99,2017-03,3.0,False,High,premium
846,Larae Carney,No Number,larae.carney@msn.com,Sunnyside,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-04-17,2017-04-19,2017-04-19,1,5299.99,0.07,4928.99,2017-04,2.0,True,Medium,premium
886,Delma Bailey,(657) 454-8493,delma.bailey@gmail.com,Anaheim,CA,Trek Remedy 9.8,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-05-13,2017-05-14,2017-05-15,1,5299.99,0.05,5034.99,2017-05,2.0,False,Low,premium
961,Lizzie Joyner,No Number,lizzie.joyner@msn.com,Coachella,CA,Trek Remedy 9.8,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,4,2017-06-19,2017-06-21,2017-06-22,2,5299.99,0.2,8479.98,2017-06,3.0,False,High,premium
973,Cindi Larson,No Number,cindi.larson@msn.com,Howard Beach,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-06-24,2017-06-27,2017-06-27,2,5299.99,0.05,10069.98,2017-06,3.0,True,Low,premium
1118,Adena Blake,No Number,adena.blake@hotmail.com,Ballston Spa,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-09-08,2017-09-11,2017-09-11,2,5299.99,0.2,8479.98,2017-09,3.0,True,High,premium
1170,Alejandro Haney,No Number,alejandro.haney@msn.com,Wantagh,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-10-05,2017-10-07,2017-10-06,2,5299.99,0.05,10069.98,2017-10,1.0,True,Low,premium
1220,Bernardina Cooper,No Number,bernardina.cooper@msn.com,Whitestone,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,4,2017-10-31,2017-11-03,2017-11-03,2,5299.99,0.1,9539.98,2017-10,3.0,True,Medium,premium
1393,Tena Huber,No Number,tena.huber@gmail.com,Newburgh,NY,Trek Remedy 9.8,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,4,2018-02-14,2018-02-15,2018-02-15,2,5299.99,0.05,10069.98,2018-02,1.0,True,Low,premium
646,Annis Sanchez,(424) 352-6275,annis.sanchez@aol.com,Los Angeles,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-01-09,2017-01-12,2017-01-11,1,299.99,0.05,284.99,2017-01,2.0,True,Low,cheap
654,Gilberto Sanders,No Number,gilberto.sanders@hotmail.com,Woodside,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-01-14,2017-01-15,2017-01-17,1,299.99,0.1,269.99,2017-01,3.0,False,Medium,cheap
662,Caleb England,No Number,caleb.england@gmail.com,Pleasanton,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-01-19,2017-01-20,2017-01-20,2,299.99,0.2,479.98,2017-01,1.0,True,High,cheap
687,Selene Austin,No Number,selene.austin@msn.com,Duarte,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-02-02,2017-02-05,2017-02-04,1,299.99,0.07,278.99,2017-02,2.0,True,Medium,cheap
711,Dale Rasmussen,No Number,dale.rasmussen@aol.com,Kingston,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-02-13,2017-02-16,2017-02-14,2,299.99,0.2,479.98,2017-02,1.0,True,High,cheap
745,Charleen Joyner,No Number,charleen.joyner@aol.com,Corona,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-01,2017-03-03,2017-03-03,2,299.99,0.05,569.98,2017-03,2.0,True,Low,cheap
753,Nita Guy,No Number,nita.guy@hotmail.com,Port Chester,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-05,2017-03-08,2017-03-08,1,299.99,0.07,278.99,2017-03,3.0,True,Medium,cheap
757,Joe Melton,No Number,joe.melton@gmail.com,New Windsor,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-06,2017-03-08,2017-03-09,1,299.99,0.1,269.99,2017-03,3.0,False,Medium,cheap
764,Alysia Nicholson,(805) 493-7311,alysia.nicholson@hotmail.com,Oxnard,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-03-09,2017-03-10,2017-03-12,2,299.99,0.05,569.98,2017-03,3.0,False,Low,cheap
793,Florencio Davenport,No Number,florencio.davenport@yahoo.com,Jamestown,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-03-23,2017-03-24,2017-03-24,2,299.99,0.05,569.98,2017-03,1.0,True,Low,cheap
795,Chere Alston,No Number,chere.alston@gmail.com,Patchogue,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-23,2017-03-25,2017-03-26,2,299.99,0.05,569.98,2017-03,3.0,False,Low,cheap
800,Conchita Boone,No Number,conchita.boone@gmail.com,Mount Vernon,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-03-27,2017-03-29,2017-03-28,2,299.99,0.05,569.98,2017-03,1.0,True,Low,cheap
860,Lashawna Richardson,No Number,lashawna.richardson@hotmail.com,Baldwin,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-27,2017-04-29,2017-04-28,2,299.99,0.05,569.98,2017-04,1.0,True,Low,cheap
880,Mercy Brown,No Number,mercy.brown@msn.com,Hollis,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-05-08,2017-05-11,2017-05-10,1,299.99,0.1,269.99,2017-05,2.0,True,Medium,cheap
981,Cecilia Camacho,No Number,cecilia.camacho@yahoo.com,Desoto,TX,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,4,2017-06-26,2017-06-29,2017-06-28,2,299.99,0.05,569.98,2017-06,2.0,True,Low,cheap
1008,Arie Hunter,No Number,arie.hunter@msn.com,Flushing,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-07-16,2017-07-18,2017-07-18,1,299.99,0.07,278.99,2017-07,2.0,True,Medium,cheap
1009,Patsy Russo,No Number,patsy.russo@gmail.com,Rowlett,TX,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,4,2017-07-16,2017-07-19,2017-07-19,2,299.99,0.07,557.98,2017-07,3.0,True,Medium,cheap
1027,Cherelle Key,No Number,cherelle.key@msn.com,Valley Stream,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-07-26,2017-07-28,2017-07-28,2,299.99,0.1,539.98,2017-07,2.0,True,Medium,cheap
1076,Tangela Quinn,No Number,tangela.quinn@aol.com,Richmond Hill,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-08-19,2017-08-22,2017-08-22,1,299.99,0.1,269.99,2017-08,3.0,True,Medium,cheap
1111,Delana Wagner,No Number,delana.wagner@aol.com,Clifton Park,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-09-04,2017-09-06,2017-09-05,1,299.99,0.05,284.99,2017-09,1.0,True,Low,cheap
1158,Lucilla Williams,No Number,lucilla.williams@hotmail.com,San Carlos,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-10-01,2017-10-03,2017-10-02,2,299.99,0.1,539.98,2017-10,1.0,True,Medium,cheap
1173,Dori Alvarez,No Number,dori.alvarez@msn.com,Kingston,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-10-08,2017-10-10,2017-10-09,1,299.99,0.2,239.99,2017-10,1.0,True,High,cheap
1201,Candis Harding,No Number,candis.harding@gmail.com,Ballston Spa,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-10-23,2017-10-24,2017-10-24,1,299.99,0.07,278.99,2017-10,1.0,True,Medium,cheap
1237,Kaley Blanchard,No Number,kaley.blanchard@msn.com,Palos Verdes Peninsula,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-11-09,2017-11-12,2017-11-11,2,299.99,0.2,479.98,2017-11,2.0,True,High,cheap
1267,Clare Neal,No Number,clare.neal@msn.com,Mahopac,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-11-25,2017-11-26,2017-11-26,1,299.99,0.05,284.99,2017-11,1.0,True,Low,cheap
1273,Sung Chambers,No Number,sung.chambers@gmail.com,Kingston,NY,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-11-27,2017-11-29,2017-11-29,2,299.99,0.07,557.98,2017-11,2.0,True,Medium,cheap
1294,Angele Castro,No Number,angele.castro@yahoo.com,Palos Verdes Peninsula,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-12-11,2017-12-13,2017-12-14,2,299.99,0.05,569.98,2017-12,3.0,False,Low,cheap
1491,Lizzie Joyner,No Number,lizzie.joyner@msn.com,Coachella,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,2018-04-04,2018-04-04,,2,299.99,0.2,479.98,2018-04,,False,High,cheap
1522,Chi Goff,No Number,chi.goff@aol.com,Palos Verdes Peninsula,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,2018-04-12,2018-04-12,,1,299.99,0.1,269.99,2018-04,,False,Medium,cheap
1565,Neil Mccall,No Number,neil.mccall@gmail.com,San Carlos,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,2018-04-21,2018-04-21,,1,299.99,0.07,278.99,2018-04,,False,Medium,cheap
1585,Carola Rodriquez,No Number,carola.rodriquez@hotmail.com,Banning,CA,"Electra Girl's Hawaii 1 16""",Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,1,2018-04-26,2018-04-26,,1,299.99,0.1,269.99,2018-04,,False,Medium,cheap
649,Ara Vazquez,No Number,ara.vazquez@msn.com,San Carlos,CA,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-01-10,2017-01-11,2017-01-13,2,349.99,0.1,629.98,2017-01,3.0,False,Medium,cheap
654,Gilberto Sanders,No Number,gilberto.sanders@hotmail.com,Woodside,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-01-14,2017-01-15,2017-01-17,2,349.99,0.07,650.98,2017-01,3.0,False,Medium,cheap
713,Michel Blankenship,No Number,michel.blankenship@msn.com,Forney,TX,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,4,2017-02-13,2017-02-14,2017-02-15,2,349.99,0.1,629.98,2017-02,2.0,False,Medium,cheap
806,Winfred Harris,No Number,winfred.harris@msn.com,East Meadow,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-30,2017-03-31,2017-03-31,1,349.99,0.2,279.99,2017-03,1.0,True,High,cheap
837,Siobhan Lang,No Number,siobhan.lang@gmail.com,Levittown,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-13,2017-04-16,2017-04-14,1,349.99,0.1,314.99,2017-04,1.0,True,Medium,cheap
924,Jayne Kirkland,No Number,jayne.kirkland@hotmail.com,Rowlett,TX,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Rowlett Bikes,Kali Vargas,3,2017-06-02,2017-06-02,,2,349.99,0.2,559.98,2017-06,,False,High,cheap
925,Conrad Mueller,No Number,conrad.mueller@yahoo.com,Massapequa,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-06-02,2017-06-05,2017-06-03,1,349.99,0.07,325.49,2017-06,1.0,True,Medium,cheap
1014,Oliva Blackwell,No Number,oliva.blackwell@hotmail.com,Elmhurst,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-07-19,2017-07-21,2017-07-21,1,349.99,0.2,279.99,2017-07,2.0,True,High,cheap
1018,Barry Buckner,No Number,barry.buckner@gmail.com,Centereach,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-07-22,2017-07-23,2017-07-23,2,349.99,0.1,629.98,2017-07,1.0,True,Medium,cheap
1040,Mellisa Griffin,No Number,mellisa.griffin@msn.com,Los Banos,CA,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-08-04,2017-08-07,2017-08-05,1,349.99,0.1,314.99,2017-08,1.0,True,Medium,cheap
1044,Ciera Webb,No Number,ciera.webb@yahoo.com,Orchard Park,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-08-07,2017-08-10,2017-08-08,2,349.99,0.1,629.98,2017-08,1.0,True,Medium,cheap
1057,Serina Hensley,No Number,serina.hensley@yahoo.com,Jamaica,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-08-12,2017-08-15,2017-08-13,1,349.99,0.05,332.49,2017-08,1.0,True,Low,cheap
1091,Phuong Wolf,No Number,phuong.wolf@yahoo.com,Schenectady,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-08-24,2017-08-25,2017-08-25,1,349.99,0.05,332.49,2017-08,1.0,True,Low,cheap
1115,Penny Acevedo,No Number,penny.acevedo@yahoo.com,Ballston Spa,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-09-07,2017-09-09,2017-09-09,2,349.99,0.2,559.98,2017-09,2.0,True,High,cheap
1134,Diana Reyes,No Number,diana.reyes@msn.com,Bronx,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-09-19,2017-09-22,2017-09-20,1,349.99,0.1,314.99,2017-09,1.0,True,Medium,cheap
1209,Lekisha Pope,No Number,lekisha.pope@msn.com,Freeport,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-10-26,2017-10-27,2017-10-29,1,349.99,0.05,332.49,2017-10,3.0,False,Low,cheap
1221,Minnie Compton,No Number,minnie.compton@gmail.com,South Richmond Hill,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-10-31,2017-11-02,2017-11-01,2,349.99,0.07,650.98,2017-10,1.0,True,Medium,cheap
1222,Narcisa Knapp,No Number,narcisa.knapp@aol.com,Amarillo,TX,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,4,2017-11-01,2017-11-04,2017-11-03,1,349.99,0.2,279.99,2017-11,2.0,True,High,cheap
1384,Elmira Levy,No Number,elmira.levy@gmail.com,Spring Valley,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2018-02-08,2018-02-10,2018-02-09,1,349.99,0.05,332.49,2018-02,1.0,True,Low,cheap
1543,Parker Prince,No Number,parker.prince@hotmail.com,Port Jefferson Station,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,2018-04-16,2018-04-16,,2,349.99,0.05,664.98,2018-04,,False,Low,cheap
1591,Jeromy Burch,(408) 955-8238,jeromy.burch@msn.com,San Jose,CA,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,2018-04-27,2018-04-27,,2,349.99,0.07,650.98,2018-04,,False,Medium,cheap
1593,Genoveva Baldwin,No Number,genoveva.baldwin@msn.com,Port Washington,NY,Electra Savannah 3i (20-inch) - Girl's,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,2018-04-27,2018-04-27,,2,349.99,0.2,559.98,2018-04,,False,High,cheap
649,Ara Vazquez,No Number,ara.vazquez@msn.com,San Carlos,CA,Trek Precaliber 16 Girls,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-01-10,2017-01-11,2017-01-13,1,209.99,0.07,195.29,2017-01,3.0,False,Medium,cheap
725,Dwain Carlson,No Number,dwain.carlson@gmail.com,Smithtown,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-02-19,2017-02-22,2017-02-22,1,209.99,0.1,188.99,2017-02,3.0,True,Medium,cheap
763,Giselle Robles,No Number,giselle.robles@hotmail.com,San Angelo,TX,Trek Precaliber 16 Girls,Trek,Children Bicycles,Rowlett Bikes,Layla Terrell,4,2017-03-08,2017-03-10,2017-03-09,1,209.99,0.07,195.29,2017-03,1.0,True,Medium,cheap
779,Blanca Hooper,No Number,blanca.hooper@msn.com,Ozone Park,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-03-15,2017-03-16,2017-03-18,2,209.99,0.2,335.98,2017-03,3.0,False,High,cheap
798,Ana Palmer,(657) 323-8684,ana.palmer@yahoo.com,Anaheim,CA,Trek Precaliber 16 Girls,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-03-26,2017-03-28,2017-03-29,1,209.99,0.05,199.49,2017-03,3.0,False,Low,cheap
841,Hipolito Padilla,No Number,hipolito.padilla@hotmail.com,New Rochelle,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-04-15,2017-04-18,2017-04-17,2,209.99,0.07,390.58,2017-04,2.0,True,Medium,cheap
913,Zella Fernandez,No Number,zella.fernandez@yahoo.com,Rockville Centre,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-05-27,2017-05-29,2017-05-29,2,209.99,0.1,377.98,2017-05,2.0,True,Medium,cheap
964,Augustus Steele,No Number,augustus.steele@aol.com,Ballston Spa,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-06-20,2017-06-22,2017-06-22,1,209.99,0.2,167.99,2017-06,2.0,True,High,cheap
965,Jeni Farley,No Number,jeni.farley@aol.com,Richmond Hill,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-06-20,2017-06-22,2017-06-23,2,209.99,0.1,377.98,2017-06,3.0,False,Medium,cheap
995,Basil Ballard,No Number,basil.ballard@yahoo.com,San Lorenzo,CA,Trek Precaliber 16 Girls,Trek,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,4,2017-07-11,2017-07-13,2017-07-14,1,209.99,0.2,167.99,2017-07,3.0,False,High,cheap
1093,Shiela Calderon,No Number,shiela.calderon@msn.com,Rocklin,CA,Trek Precaliber 16 Girls,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-08-25,2017-08-28,2017-08-26,2,209.99,0.1,377.98,2017-08,1.0,True,Medium,cheap
1133,Buford Gilbert,No Number,buford.gilbert@yahoo.com,Bellmore,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,4,2017-09-19,2017-09-21,2017-09-21,2,209.99,0.2,335.98,2017-09,2.0,True,High,cheap
1227,Sharie Whitaker,No Number,sharie.whitaker@hotmail.com,Merrick,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-11-04,2017-11-07,2017-11-06,2,209.99,0.2,335.98,2017-11,2.0,True,High,cheap
1266,Kaila Walters,No Number,kaila.walters@msn.com,Elmhurst,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2017-11-25,2017-11-28,2017-11-27,1,209.99,0.2,167.99,2017-11,2.0,True,High,cheap
1296,Jenee Rasmussen,(916) 219-1774,jenee.rasmussen@hotmail.com,Sacramento,CA,Trek Precaliber 16 Girls,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-12-14,2017-12-17,2017-12-15,1,209.99,0.1,188.99,2017-12,1.0,True,Medium,cheap
1316,Sylvester Chan,No Number,sylvester.chan@hotmail.com,Rocklin,CA,Trek Precaliber 16 Girls,Trek,Children Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-12-26,2017-12-29,2017-12-27,1,209.99,0.1,188.99,2017-12,1.0,True,Medium,cheap
1400,Louis Powell,No Number,louis.powell@aol.com,Staten Island,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2018-02-17,2018-02-18,2018-02-18,1,209.99,0.07,195.29,2018-02,1.0,True,Medium,cheap
1444,Barry Albert,No Number,barry.albert@gmail.com,Auburn,NY,Trek Precaliber 16 Girls,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,4,2018-03-16,2018-03-17,2018-03-19,1,209.99,0.1,188.99,2018-03,3.0,False,Medium,cheap
649,Ara Vazquez,No Number,ara.vazquez@msn.com,San Carlos,CA,Sun Bicycles Biscayne Tandem CB,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,4,2017-01-10,2017-01-11,2017-01-13,1,647.99,0.05,615.59,2017-01,3.0,False,Low,mid
727,Maple Griffin,No Number,maple.griffin@gmail.com,Copperas Cove,TX,Sun Bicycles Biscayne Tandem CB,Sun Bicycles,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,4,2017-02-19,2017-02-22,2017-02-21,1,647.99,0.07,602.63,2017-02,2.0,True,Medium,mid
745,Charleen Joyner,No Number,charleen.joyner@aol.com,Corona,NY,Sun Bicycles Biscayne Tandem CB,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-01,2017-03-03,2017-03-03,1,647.99,0.1,583.19,2017-03,2.0,True,Medium,mid
750,Freddie Mathis,No Number,freddie.mathis@hotmail.com,Euless,TX,Sun Bicycles Biscayne Tandem CB,Sun Bicycles,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,4,2017-03-04,2017-03-07,2017-03-05,2,647.99,0.1,1166.38,2017-03,1.0,True,Medium,mid
759,Susann Bass,No Number,susann.bass@msn.com,Commack,NY,Sun Bicycles Biscayne Tandem CB,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-07,2017-03-09,2017-03-08,1,647.99,0.07,602.63,2017-03,1.0,True,Medium,mid
809,Geraldine O'donnell,No Number,geraldine.o'donnell@hotmail.com,Flushing,NY,Sun Bicycles Biscayne Tandem CB,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,4,2017-03-31,2017-04-03,2017-04-03,1,647.99,0.1,583.19,2017-03,3.0,True,Medium,mid
